	antecedent	consequent	confidence	lift
29497	18,24,38,40	31	0.9787234042553191	1.4486367895422445
29498	24,30,60	31	0.9735006973500697	1.4409065101486531
29499	18,24,35,36,37	31	0.9871428571428571	1.4610986650299216
29500	32,43,53	24	0.9599447513812155	1.420841962839221
29501	32,33,34,64	51	0.971830985915493	1.438435122010257
29502	15,24,61	31	0.9746121297602257	1.442551573372278
29503	21,34,61	65	0.948016415868673	1.4046952914699264
29504	19,59,62	2	0.9545454545454546	1.498136260095258
29505	24,31,53,54,57	18	0.9719887955182073	1.4417659421141977
29506	15,18,24,31,57	59	0.9773371104815864	1.446584896072638
29507	3,9,47	35	0.9676966292134831	1.4338558656518063
29508	32,52,60	24	0.9663865546218487	1.4303766619429725
29509	28,45,65	52	0.9517241379310345	1.4101890989988877
29510	34,59,64	45	0.941970310391363	1.3972390610541425
29511	18,24,37,51,57	31	0.9829787234042553	1.4549352103663413
29512	53,57,64	30	0.9354413702239789	1.3860625894286485
29513	34,45,60	35	0.9456521739130435	1.4011921458625527
29514	6,50,58	44	0.9543568464730291	1.4125711433295747
29515	8,37,59	44	0.953232462173315	1.410906909639987
29516	31,51,66	30	0.9295212765957447	1.3772906657515445
29517	15,17,19,44	24	0.9786931818181818	1.4485920564398007
29518	8,38,47,57	44	0.96	1.420923737916219
29519	29,36,51,57,59	31	0.9842857142857143	1.4568697253337424
29520	2,18,31,35	44	0.9747899159663865	1.4428147198729115
29521	28,31,58	9	0.944141689373297	1.4187865299415523
29522	8,30,55	47	0.9637883008356546	1.4265309114409581
29523	2,37,38	44	0.9694019471488178	1.434839831547874
29524	15,36,47,59	35	0.9745403111739745	1.4439962890298248
29525	3,17,54	24	0.9677871148459384	1.4324496715979624
29526	9,15,31	23	0.9570637119113573	1.4181008548536027
29527	29,41,46	45	0.9402173913043478	1.3946389291898722
29528	15,18,36,59	24	0.9733893557422969	1.4407417102179216
29529	10,36	6	0.9184713375796179	1.380211017649633
29530	3,44,57	23	0.952316076294278	1.41106618616507
29531	34,39,51,59	18	0.9663394109396914	1.4333861230084983
29532	18,39,44,57	59	0.971830985915493	1.438435122010257
29533	29,37,47	30	0.9379217273954116	1.389737785323524
29534	28,49	9	0.9148387096774193	1.374752172230626
29535	30,57,62,64	47	0.9829059829059829	1.4548275450531087
29536	31,44,57,62	35	0.9735376044568245	1.4425105580016175
29537	19,24,38,47	44	0.9802538787023978	1.450902088992378
29538	18,38,54	6	0.9171052631578948	1.3781581817138266
29539	39,58,63	30	0.9439890710382514	1.3987278923556026
29540	18,19,38,59	24	0.9690576652601969	1.4343302499769615
29541	18,31,35,58	44	0.9623430962343096	1.424391822353253
29542	24,36,44	30	0.9139504563233377	1.3542190632403865
29543	31,45	23	0.9136868064118372	1.3538284077801201
29544	22,29,58	45	0.9626038781163435	1.4278451496709597
29545	18,34,39,64	35	0.9691011235955056	1.4359369336716201
29546	24,31,44,54,62	47	0.99	1.4653276047261008
29547	36,39,48,57	59	0.9746121297602257	1.442551573372278
29548	15,29,44	18	0.955617198335645	1.417481700007017
29549	18,65,66	37	0.9732770745428974	1.4405755195704752
29550	6,37,44,59	31	0.984375	1.457001879699248
29551	30,49	9	0.9159235668789809	1.3763824156589266
29552	3,20,59	40	0.9556786703601108	1.416048610490573
29553	12,15,24,54	18	0.9787535410764873	1.4518001933298166
29554	2,15,35,47	43	0.9610027855153204	1.422407989731591
29555	30,31,34	45	0.9467213114754098	1.4042862940937726
29556	34,36,53,57	59	0.9747191011235955	1.4427099047779963
29557	38,43,64	2	0.9505494505494505	1.491864627399935
29558	18,24,39,54	31	0.9816901408450704	1.4530279420886218
29559	8,17,65	16	0.9504132231404959	1.4097625634958055
29560	9,24,36,37	31	0.9774330042313117	1.446726831182328
29561	29,31,37,66	45	0.9582753824756607	1.4214246254590532
29562	39,46,51,53	29	0.9773371104815864	1.446584896072638
29563	6,12,31	23	0.9426229508196722	1.396703684117751
29564	45,61,64	35	0.9599447513812155	1.4223697498960377
29565	34,50,58	18	0.9596100278551533	1.4234043254945117
29566	34,38,53,66	57	0.9746478873239437	1.442604499175504
29567	11,59,61	57	0.9759206798866855	1.4444883962232573
29568	6,59,60	35	0.9544198895027625	1.4141834491772116
29569	37,51,57	30	0.9258777633289987	1.3718919977068391
29570	2,17	21	0.9052496798975672	1.342770784605864
29571	40,57,59,66	38	0.9787234042553191	1.4486367895422445
29572	3,29,50	59	0.9636363636363636	1.4263060248022652
29573	23,38,57,66	31	0.9814814814814815	1.4527190993356407
29574	12,37,52	24	0.9572413793103448	1.4168406237268045
29575	1,19	2	0.9636871508379888	1.5124839337753402
29576	48,63,64	24	0.9516574585635359	1.40857570128953
29577	18,44,53,54	24	0.9801699716713881	1.4507778957713993
29578	15,31,37,51	18	0.9773691654879774	1.4497467277098308
29579	13,39,51	59	0.9622905027932961	1.4243139772815918
29580	31,37,38,44,57	18	0.9773049645390071	1.4496514974539847
29581	8,15,62	4	0.9676966292134831	1.478365803831685
29582	6,35,36,53	24	0.9676966292134831	1.432315741198904
29583	18,57,69	59	0.9622905027932961	1.4243139772815918
29584	30,39,44	24	0.9466484268125855	1.4011616886656744
29585	28,59,66	51	0.9560439560439561	1.4150682829522787
29586	28,55,65	24	0.9584487534626038	1.4186276930950248
29587	29,39,45,51	31	0.9774011299435028	1.4466796531279773
29588	35,39,53,54	18	0.9857549857549858	1.4621855439939402
29589	18,24,36,39	35	0.9706703910614525	1.4382621493362169
29590	24,31,33,44,64	35	0.9746121297602257	1.4441027040963346
29591	36,39,57,66	6	0.953168044077135	1.4323506703798168
29592	10,34,64	35	0.9610027855153204	1.423937460688292
29593	31,35,53,54	18	0.9776847977684798	1.4502149099299948
29594	3,51,57,59	23	0.955617198335645	1.4159575261360418
29595	31,40,61	18	0.953360768175583	1.4141347024176032
29596	24,36,54	30	0.9159001314060446	1.357107936642505
29597	2,32,34	47	0.9842857142857143	1.4568697253337424
29598	29,47,57,66	51	0.971830985915493	1.438435122010257
29599	6,60,64	8	0.961218836565097	1.4288668358001118
29600	22,39,69	16	0.9611111111111111	1.4256309053940917
29601	2,8,35,59	47	0.9842857142857143	1.4568697253337424
29602	31,32,34,35	51	0.9761904761904762	1.4448877295279012
29603	31,37,44	30	0.9298941798941799	1.3778432041872903
29604	34,37,38,58	51	0.9732394366197183	1.4405198105928805
29605	32,54	45	0.9016393442622951	1.3374155181845455
29606	8,57,62	6	0.9435483870967742	1.4178949590178354
29607	31,59,60	45	0.9296148738379814	1.3789120518285667
29608	8,43,64	6	0.9249329758713136	1.3899210913311562
29609	28,36,65	9	0.946793997271487	1.4227722227264006
29610	24,28,29,31	59	0.9692307692307692	1.4345864661654135
29611	33,54,61	31	0.9803370786516854	1.45102523564127
29612	23,32,36	3	0.9543568464730291	1.4927397666740454
29613	38,44,53,64	35	0.967741935483871	1.4339229968782519
29614	29,31,36,38	45	0.957004160887656	1.4195390029097847
29615	55,58,65	64	0.9582753824756607	1.4183710816879274
29616	23,50	45	0.9002557544757033	1.3353632181566406
29617	28,31,34,35	18	0.9773049645390071	1.4496514974539847
29618	45,50,59	31	0.9706703910614525	1.4367172920329554
29619	14,59	46	0.9203187250996016	1.3636550571905925
29620	5,18,47	31	0.9759887005649718	1.4445890755945554
29621	45,51,53	46	0.9430122116689281	1.3972804598707345
29622	13,57,66	59	0.9624478442280946	1.4245468628854074
29623	34,46,51,57	59	0.9732394366197183	1.4405198105928805
29624	24,33,37,59	18	0.9748953974895398	1.446077349559296
29625	31,35,57,62	44	0.972183588317107	1.4389570190128609
29626	19,36,41	24	0.9775910364145658	1.4469607391828911
29627	6,31,59,63	24	0.9745403111739745	1.4424452726076658
29628	29,32,36,57	31	0.9843304843304843	1.456935990770577
29629	45,55,57	31	0.9760225669957687	1.4446392022773031
29630	25,29,54	18	0.9596662030598053	1.423487651040271
29631	31,33,47,59	30	0.9303882195448461	1.3785752328309655
29632	7,12	41	0.9223560910307899	1.3652059005804815
29633	6,20,54	44	0.9572413793103448	1.4168406237268045
29634	31,37,47,51,57	18	0.9652777777777778	1.4318113861978232
29635	16,31,59	6	0.9350473612990527	1.4051202441331458
29636	31,32,47,57,64	59	0.9773371104815864	1.446584896072638
29637	8,42	41	0.9387483355525965	1.3894685353291922
29638	24,31,33,35	45	0.936141304347826	1.3885928066644826
29639	15,38,40	18	0.9678770949720671	1.4356669934031308
29640	9,41,46	65	0.9651324965132496	1.4300565378443635
29641	23,24,31,59	18	0.9695712309820194	1.4381799314243517
29642	8,30,59	35	0.9653259361997226	1.430343161379804
29643	31,33,35,38	45	0.9412568306010929	1.3961807454987147
29644	9,13,39	29	0.955617198335645	1.414436626537614
29645	4,24,31,57	59	0.9718706047819972	1.438493763039304
29646	33,45,47,51	31	0.9843304843304843	1.456935990770577
29647	6,40,57,59	31	0.9787835926449788	1.448725876116843
29648	8,31,34,64	35	0.9636363636363636	1.427839687194526
29649	37,53,61	51	0.9522510231923602	1.409454253446909
29650	23,31,32,33	51	0.9676966292134831	1.432315741198904
29651	29,31,61,66	36	0.9759206798866855	1.4444883962232573
29652	12,51,53	35	0.9517241379310345	1.4101890989988877
29653	31,58,61	30	0.927710843373494	1.3746081098587901
29654	37,51,59,65	31	0.9787835926449788	1.448725876116843
29655	38,40,53,59	18	0.9787234042553191	1.4517554909190848
29656	35,58,64	45	0.930718954248366	1.3805497512962848
29657	21,22,61	46	0.9324324324324325	1.3816041848299914
29658	31,32,44,53	24	0.9815864022662889	1.45287439562078
29659	37,38,57,59	45	0.931266846361186	1.3813624481008766
29660	12,18,34,59	31	0.9829545454545454	1.4548994238843862
29661	8,31,54,64	24	0.9733893557422969	1.4407417102179216
29662	23,37,38,59	18	0.983026874115983	1.4581388940062698
29663	9,37,60	16	0.9587912087912088	1.4221897585729664
29664	51,57,59,65	31	0.973314606741573	1.4406310720621778
29665	15,33,47,57	24	0.9761570827489481	1.4448383029302367
29666	18,38,39,57	35	0.9573002754820936	1.4184513759293818
29667	21,41,50	63	0.9637377963737797	1.426456158327678
29668	24,34,35,57	18	0.9731638418079096	1.443508906363078
29669	8,12,31,47	59	0.9717912552891397	1.4383763155622282
29670	45,64,66	51	0.953168044077135	1.4108115625545563
29671	12,57,64	3	0.9443690637720489	1.477117559452762
29672	18,34,54,64	35	0.9609483960948396	1.423856870772784
29673	18,29,35,44	31	0.9829302987197724	1.4548635355916717
29674	12,18,37,51	31	0.973463687150838	1.4408517302834098
29675	24,31,34,51	18	0.9612724757952974	1.425870260114015
29676	17,19,44	4	0.94141689373297	1.4382178265676637
29677	8,18,47,54	31	0.9843081312410842	1.4569029053170934
29678	12,44,53	24	0.966804979253112	1.4309959843295255
29679	47,54,58,59	31	0.9871244635193133	1.4610714400962552
29680	45,47,63	35	0.9678321678321679	1.43405669599218
29681	29,36,37,39	45	0.9625520110957004	1.4277682145208561
29682	18,24,35,52	36	0.984352773826458	1.456968982097593
29683	21,24,39	31	0.9571230982019364	1.4166655524406748
29684	8,29,31,38	57	0.9814814814814815	1.4527190993356407
29685	34,64,69	31	0.9622905027932961	1.4243139772815918
29686	30,33,61	31	0.966804979253112	1.4309959843295255
29687	9,29,40	31	0.965034965034965	1.4283761351430522
29688	8,34,65	35	0.9542936288088643	1.413996366127543
29689	32,46,53	24	0.9569444444444445	1.4164011218522496
29690	31,32,35,53,64	47	0.9828815977175464	1.4547914518311265
29691	25,36,40	24	0.9597780859916782	1.4205952765805934
29692	25,46,68	63	0.9622905027932961	1.4243139772815918
29693	46,51,58	45	0.9330655957161981	1.384030560707127
29694	18,24,35,64	44	0.9654218533886584	1.4289487797739755
29695	30,35,57,64	59	0.9676966292134831	1.432315741198904
29696	4,15,19,24	23	0.9430122116689281	1.3972804598707345
29697	24,36,37,47	18	0.9735006973500697	1.4440085693739464
29698	3,12,18	28	0.9470108695652174	1.4062295024362819
29699	29,46,51	45	0.936	1.3883832077502694
29700	23,45,59	51	0.9625520110957004	1.424701043275913
29701	2,18,53	8	0.9425444596443229	1.4011070824054768
29702	11,57,64	18	0.9558620689655173	1.4178449203815746
29703	9,31,33,51	47	0.9691444600280504	1.4344587174206804
29704	20,36,57	6	0.9552238805970149	1.4354400299484043
29705	18,35,47,53	44	0.9719887955182073	1.4386687005629317
29706	8,16,57,59	64	0.9829059829059829	1.4548275450531087
29707	24,36,45,58	31	0.9801699716713881	1.4507778957713993
29708	18,45,58	9	0.9442934782608695	1.4190146270921247
29709	2,12,23	44	0.9583333333333334	1.4184568564267812
29710	20,36,38	6	0.9558620689655173	1.436399052382206
29711	26,48	41	0.9102902374670184	1.34734688209404
29712	18,37,47,52	31	0.9815078236130867	1.45275808908575
29713	18,34,53,59	24	0.9692307692307692	1.4345864661654135
29714	24,33,51,58	31	0.9788135593220338	1.448770230661399
29715	31,37,58	30	0.9210526315789473	1.3647425014148276
29716	38,43,59	18	0.9465020576131687	1.4039610714649586
29717	35,36,60	45	0.9448924731182796	1.4015735500075235
29718	2,4,44,47	24	0.9705056179775281	1.436473406630541
29719	31,34,35,54	18	0.9774964838255977	1.4499355809598211
29720	9,31,44,64	24	0.9745762711864406	1.4424984980611333
29721	31,39,62	60	0.9583911234396671	1.4200677076342596
29722	33,35,57	45	0.9281914893617021	1.376800723724893
29723	39,55,59	31	0.9774964838255977	1.4468207891639888
29724	18,23,47,64	31	0.9843971631205674	1.4570346839743735
29725	11,35,54	18	0.9624478442280946	1.4276137022027067
29726	31,57,64,65	44	0.9582753824756607	1.4183710816879274
29727	12,17,68	69	0.97054698457223	1.4365346345225916
29728	24,34,36,59	31	0.9887005649717514	1.4634042733953527
29729	33,53,54,64	18	0.972027972027972	1.4418240532341717
29730	8,23	6	0.917312661498708	1.3784698446512758
29731	30,63,69	68	0.9616963064295485	1.4234344900750997
29732	2,43,64	24	0.9605978260869565	1.4218085975809087
29733	34,47,57,59	18	0.9571230982019364	1.4197154244588466
29734	31,37,39,61	57	0.9760900140646976	1.4447390326328178
29735	18,35,62,64	24	0.9746478873239437	1.442604499175504
29736	20,38,40	18	0.9542936288088643	1.4155184289543756
29737	30,37,54	24	0.9544198895027625	1.412664455139427
29738	36,47,53,57,64	35	0.9759206798866855	1.44604160955253
29739	24,33,36,54	18	0.9649859943977591	1.4313785794188505
29740	32,53,65	24	0.9718706047819972	1.438493763039304
29741	28,65	9	0.9191919191919192	1.3812938545762974
29742	9,48,61	39	0.9705056179775281	1.436473406630541
29743	35,39,44,58	64	0.9717912552891397	1.4383763155622282
29744	35,51,58,64	18	0.9625	1.4276910656620023
29745	15,24,57,64	18	0.9651324965132496	1.4315958882618494
29746	3,15,54,57	19	0.9704225352112676	1.4441061053143918
29747	20,30,62	35	0.9543568464730291	1.4140900370320797
29748	2,24,31,62	44	0.9829787234042553	1.4549352103663413
29749	3,43,64	24	0.9545454545454546	1.4128503075871497
29750	43,52,57	24	0.9677871148459384	1.4324496715979624
29751	31,34,35,44	18	0.9720670391061452	1.4418820020325815
29752	17,23,53	24	0.9640883977900553	1.4269750936140666
29753	30,40,57	59	0.9638386648122392	1.4266054566179007
29754	27,58	9	0.9113428943937418	1.369498918729091
29755	2,12,47,59	35	0.9717912552891397	1.4399229567617575
29756	12,31,36,37	24	0.9774011299435028	1.4466796531279773
29757	29,31,59,65	57	0.9815340909090909	1.4527969680695243
29758	24,33,39,44	35	0.9664335664335665	1.4319843597262953
29759	24,32,55	18	0.9480874316939891	1.4063126812425373
29760	19,31,35,44,47	24	0.9843081312410842	1.4569029053170934
29761	31,47,60,64	51	0.9652777777777778	1.428735529299439
29762	30,61,66	38	0.9478021978021978	1.4028694184440693
29763	8,35,44,64	43	0.9584487534626038	1.4186276930950248
29764	39,45,46	58	0.9451303155006858	1.3989146882491352
29765	29,54,61	24	0.967741935483871	1.4323828003187693
29766	17,37	45	0.912932138284251	1.3541662933861118
29767	2,36,54,64	44	0.9663394109396914	1.430306883216858
29768	12,38,47,51	31	0.9843081312410842	1.4569029053170934
29769	16,22,25	69	0.9651324965132496	1.428520494302103
29770	12,47,57,63	31	0.9829059829059829	1.4548275450531087
29771	56,57	6	0.9183135704874835	1.3799739368939503
29772	10,22,57	65	0.9598893499308437	1.4222876604351642
29773	4,67	24	0.951856946354883	1.4088709689334358
29774	24,44,60,64	31	0.9801980198019802	1.4508194106199017
29775	9,12,31,37	47	0.9786931818181818	1.4485920564398007
29776	36,58,61	30	0.9353099730458221	1.385867895545315
29777	37,44,52	18	0.9680555555555556	1.4359317067336443
29778	3,15,25	19	0.97054698457223	1.4442913010156944
29779	19,31,36,59	3	0.9664335664335665	1.511629346816634
29780	9,31,38,54	57	0.9773049645390071	1.4465373159342123
29781	21,45,47	31	0.9704225352112676	1.4363504334276334
29782	15,19,51,57	47	0.9787234042553191	1.4486367895422445
29783	3,18,31,40	37	0.9761570827489481	1.4448383029302367
29784	23,31,34	45	0.9437751004016064	1.3999161338572805
29785	17,36,53,57	24	0.9814814814814815	1.4527190993356407
29786	8,34,39,66	64	0.9842857142857143	1.4568697253337424
29787	24,40,53,57	31	0.9787535410764873	1.4486813959220186
29788	28,57,62	35	0.957004160887656	1.4180126168851508
29789	8,33,58	6	0.9402985074626866	1.4130112794804606
29790	28,37,52,59	18	0.9829302987197724	1.4579956422344957
29791	35,37,39,51	31	0.9801418439716312	1.4507362631502767
29792	28,30,63	21	0.9491758241758241	1.407927110564355
29793	25,31,57,64	24	0.9829059829059829	1.4548275450531087
29794	12,33,47,62	35	0.9746478873239437	1.4441556868090264
29795	28,31,36,38	24	0.9814814814814815	1.4527190993356407
29796	18,24,55,57	31	0.9746121297602257	1.442551573372278
29797	20,29,36	65	0.9596100278551533	1.4218737832090336
29798	28,29,39,59	31	0.9774330042313117	1.446726831182328
29799	15,18,36	6	0.9355704697986578	1.405906333023501
29800	7,68,69	41	0.9298245614035088	1.376260199370607
29801	24,46,64	51	0.9609483960948396	1.422327486378828
29802	21,33,65	24	0.9759887005649718	1.4445890755945554
29803	28,29,37,57	52	0.9623430962343096	1.4259234264633105
29804	28,35,64	3	0.9496598639455782	1.4853930675561937
29805	9,35,43	31	0.9571230982019364	1.4166655524406748
29806	38,59,61	45	0.9401360544217687	1.3945182809399326
29807	29,34,53,59	38	0.971830985915493	1.438435122010257
29808	22,57,62	30	0.965034965034965	1.4299120234604106
29809	12,37,54,59	31	0.9788434414668548	1.4488144600873532
29810	30,38,39	44	0.9509536784741145	1.4075340160443928
29811	6,31,54,59	44	0.9637883008356546	1.4265309114409581
29812	47,52	45	0.9180537772087067	1.3617632992396103
29813	6,44,48	31	0.953232462173315	1.410906909639987
29814	31,34,53,66	18	0.9623430962343096	1.4274583278911503
29815	32,34,37,47	31	0.9871794871794872	1.4611528822055138
29816	37,54,63	18	0.9709944751381215	1.4402910513889469
29817	10,18,24	35	0.9544198895027625	1.4141834491772116
29818	44,64	30	0.9098765432098765	1.348182662949688
29819	12,31,33,38	44	0.9679218967921897	1.432649166250953
29820	18,36,55	35	0.9625	1.4261559139784947
29821	8,39,60	35	0.9525101763907734	1.4113537882435332
29822	57,60	45	0.901985111662531	1.337928400291677
29823	20,47	6	0.9216182048040455	1.3849398977317064
29824	21,25,64	63	0.9663394109396914	1.430306883216858
29825	31,33,35,39,64	47	0.9815078236130867	1.45275808908575
29826	16,59,62	47	0.992816091954023	1.4694957837944613
29827	41,53,64	24	0.9666666666666667	1.4307912638739706
29828	6,36,63	21	0.940379403794038	1.394879244809671
29829	23,45,47	51	0.9569444444444445	1.4164011218522496
29830	6,31,47,57,59	24	0.9746478873239437	1.442604499175504
29831	18,51,53,54	35	0.9663865546218487	1.431914701364417
29832	49,58,63	61	0.9596100278551533	1.4203465288769077
29833	31,33,35,37,53	47	0.9871060171919771	1.461044137154183
29834	2,9,44	31	0.9585635359116023	1.4187975859142727
29835	33,54,59	30	0.9276139410187667	1.374464527660065
29836	39,47,53,57	18	0.9622905027932961	1.4273803152305298
29837	55,62	30	0.9156171284634761	1.3566886054007206
29838	24,36,44,65	9	0.9542936288088643	1.4340421161380752
29839	8,39,53,66	64	0.9773371104815864	1.446584896072638
29840	31,52,63	45	0.948016415868673	1.4062073423757067
29841	53,57,65	6	0.9454297407912687	1.4207221186590713
29842	2,43,66	36	0.9719101123595506	1.4385522393463595
29843	9,52	21	0.916243654822335	1.3590783168408802
29844	35,44,54,57	18	0.9679218967921897	1.4357334486325484
29845	38,47,54,57,64	31	0.9857549857549858	1.4590444364880455
29846	29,34,37,45	31	0.9789915966386554	1.4490337488378808
29847	31,38,44,47,64	35	0.9801136363636364	1.4522543988269796
29848	13,45,48	29	0.96	1.420923737916219
29849	18,32,46	51	0.9759887005649718	1.4445890755945554
29850	18,43,47	24	0.9624478442280946	1.4245468628854074
29851	39,45,51,57	31	0.9786931818181818	1.4485920564398007
29852	15,54,58	18	0.9640883977900553	1.4300471605540326
29853	44,46,48	58	0.955617198335645	1.414436626537614
29854	13,59	6	0.908150064683053	1.3647009696109567
29855	15,18,35,44	31	0.973314606741573	1.4406310720621778
29856	38,44,47,59	18	0.9561643835616438	1.4182933482755062
29857	16,32,51,60	31	0.9760225669957687	1.4446392022773031
29858	12,18,31,37,47	35	0.9760225669957687	1.446192577763623
29859	31,37,47,59,66	57	0.9842857142857143	1.4568697253337424
29860	24,52,54,57	18	0.9719887955182073	1.4417659421141977
29861	8,16,65	9	0.937584803256445	1.4089333248499252
29862	19,23,28	3	0.9584487534626038	1.499140047981235
29863	35,37,38,51	18	0.9746121297602257	1.4456571741760937
29864	31,36,37,38,59	57	0.9871794871794872	1.4611528822055138
29865	21,35,59	31	0.9718706047819972	1.438493763039304
29866	6,18,37,44	31	0.9815078236130867	1.45275808908575
29867	4,38	23	0.9305373525557011	1.378796206259953
29868	24,36,43,59	35	0.9773049645390071	1.4480927324029589
29869	35,51,53,59	18	0.9678770949720671	1.4356669934031308
29870	5,30,31	8	0.9583911234396671	1.4246633960084805
29871	9,43	23	0.9175392670157068	1.3595366773630582
29872	4,18	28	0.9070063694267516	1.3468262683944652
29873	19,35,53,54	24	0.9815864022662889	1.45287439562078
29874	2,17,54	23	0.9375	1.3891129032258065
29875	12,30,31,37	47	0.9815078236130867	1.45275808908575
29876	35,47,58,62	24	0.9718706047819972	1.438493763039304
29877	31,51,53,57,64	24	0.9759547383309759	1.4445388071107248
29878	29,38,39,54	31	0.9842857142857143	1.4568697253337424
29879	17,38,44,47	24	0.9731638418079096	1.4404079205277114
29880	21,54,55	24	0.9530386740331491	1.4106200782144784
29881	47,54,59,64	18	0.9667590027700831	1.4340085100292514
29882	8,44,47,59	51	0.9676966292134831	1.432315741198904
29883	18,31,51,66	37	0.9830028328611898	1.4549708954701606
29884	20,44,57	6	0.9525101763907734	1.4313620753178689
29885	24,36,58,59	35	0.9732016925246827	1.442012830429046
29886	12,24,33,64	31	0.9830508474576272	1.4550419632616651
29887	52,55,63	21	0.948016415868673	1.4062073423757067
29888	15,24,38,54	18	0.9706293706293706	1.4397494862511009
29889	29,53,59,64	31	0.9787535410764873	1.4486813959220186
29890	47,53,63,64	31	0.9830028328611898	1.4549708954701606
29891	2,8,31	43	0.9451303155006858	1.3989146882491352
29892	35,37,52	18	0.9762900976290098	1.4481461297446454
29893	39,41,50	36	0.9609483960948396	1.422327486378828
29894	21,29,61	46	0.9482288828337875	1.4050101081128594
29895	9,36,45,58	31	0.9704225352112676	1.4363504334276334
29896	34,39,63,64	31	0.9718706047819972	1.438493763039304
29897	3,29,43	36	0.9786931818181818	1.4485920564398007
29898	8,35,38,59	31	0.9760225669957687	1.4446392022773031
29899	4,31,44	23	0.9547945205479452	1.4147385476506114
29900	39,53,63,66	38	0.9691444600280504	1.4344587174206804
29901	43,53,64	30	0.9298245614035088	1.3777400490473497
29902	23,35,47	45	0.9325236167341431	1.383226634940419
29903	40,51,59	6	0.9380888290713324	1.4096907376884364
29904	38,45,65	24	0.9612724757952974	1.4228071661073252
29905	38,47,54,57,59	31	0.9858757062146892	1.4592231183285087
29906	29,32,39,57	31	0.9829545454545454	1.4548994238843862
29907	8,47,66	6	0.9355704697986578	1.405906333023501
29908	16,35,65	31	0.9583333333333334	1.4184568564267812
29909	4,12,64	15	0.9814814814814815	1.4527190993356407
29910	35,52,53	45	0.9451303155006858	1.4019263452744297
29911	20,34,47	51	0.9704225352112676	1.4363504334276334
29912	24,33,36,58	35	0.9733893557422969	1.4422908948525648
29913	39,46,57	6	0.9391891891891891	1.4113442777564915
29914	31,37,39,51,57	59	0.9787234042553191	1.4486367895422445
29915	31,47,57,58,59	51	0.9773049645390071	1.4465373159342123
29916	24,29,34	45	0.9444444444444444	1.4009089821791652
29917	37,50,59	45	0.9214380825565912	1.3667832914563862
29918	24,38,39,64	18	0.9637377963737797	1.4295271080765
29919	31,58,69	65	0.9583333333333334	1.4199820788530468
29920	36,38,53,61	57	0.9745403111739745	1.4424452726076658
29921	8,29,37	51	0.97054698457223	1.4365346345225916
29922	45,65	23	0.9027777777777778	1.3376642771804064
29923	2,20,64	35	0.9651324965132496	1.4300565378443635
29924	35,54,59	45	0.9186666666666666	1.3626724076067456
29925	23,31,34,51	18	0.9651810584958217	1.431667920998108
29926	12,19,59	44	0.9570637119113573	1.4165776530761012
29927	35,58,61	45	0.9431664411366711	1.3990133002005736
29928	24,34,52,57	31	0.9801699716713881	1.4507778957713993
29929	33,39,41	24	0.9704641350210971	1.436412006508133
29930	15,36,45	24	0.9666666666666667	1.4307912638739706
29931	24,35,39,47	44	0.9774647887323944	1.4467738763407512
29932	24,44,59,62	35	0.9775280898876404	1.448423341790504
29933	32,35,58	45	0.9370816599732262	1.3899876506384348
29934	47,54,57,65	44	0.9676966292134831	1.432315741198904
29935	32,44,54,57	24	0.9787234042553191	1.4486367895422445
29936	9,69	41	0.9135959339263025	1.352239738937105
29937	31,33,53,57	30	0.9412568306010929	1.394679475879899
29938	18,23,31,54	35	0.9558011049723757	1.4162300243569181
29939	24,38,39,53,57	31	0.9829302987197724	1.4548635355916717
29940	24,34,44,64	31	0.9787835926449788	1.448725876116843
29941	32,62,65	24	0.9748251748251748	1.4428669075285616
29942	31,36,37,44	6	0.9623430962343096	1.4461382623891808
29943	31,43,57	30	0.9387755102040817	1.391002852754005
29944	31,32,37,51,59	47	0.9773049645390071	1.4465373159342123
29945	18,29,47,54	31	0.9914407988587732	1.4674601727469274
29946	36,47,59,62	35	0.9788434414668548	1.4503723250982
29947	37,43	30	0.9239842726081258	1.3690863738215027
29948	29,57,65	45	0.941970310391363	1.3972390610541425
29949	39,43,61	36	0.9691444600280504	1.4344587174206804
29950	9,51,66	23	0.9440654843110505	1.3988411154630405
29951	29,34,36,66	31	0.9786931818181818	1.4485920564398007
29952	32,47,59	45	0.9204244031830239	1.365279685238113
29953	6,18,25	31	0.9717912552891397	1.4383763155622282
29954	2,31,35,64	44	0.9747545582047685	1.4427623858283254
29955	34,44,66	18	0.955617198335645	1.417481700007017
29956	18,24,31,36,44	35	0.9773049645390071	1.4480927324029589
29957	8,25,38	57	0.9745762711864406	1.4424984980611333
29958	24,36,57,61	31	0.9816901408450704	1.4530279420886218
29959	31,39,40,59	36	0.9800853485064012	1.450652642579829
29960	31,33,51,53,64	47	0.9815340909090909	1.4527969680695243
29961	24,30,35,62	47	0.9829302987197724	1.4548635355916717
29962	33,44,47,51	18	0.9544198895027625	1.4157057133851525
29963	32,37,47,57,59	31	0.9913669064748202	1.4673508024944169
29964	6,29,38	46	0.947945205479452	1.4045897775813818
29965	3,35,36	23	0.9385026737967914	1.3905985854752458
29966	24,28,31,57	3	0.9598337950138505	1.5013064353338093
29967	12,31,53,54	47	0.9815078236130867	1.45275808908575
29968	29,31,36	30	0.9207397622192867	1.3642789164926636
29969	33,36,45,47	35	0.9800853485064012	1.4522124841309902
29970	24,41,47,57	31	0.971830985915493	1.438435122010257
